User ID,Clothing ID,Age,Review Text,Rating,Recommended IND,Positive Feedback Count,Class Name
5061,2804,52,"Great quality, loved it!",5,1,3,Jacket
5062,2247,51,Amazing fit and stylish.,5,0,13,Shirt
5063,2504,38,Size was too small.,3,0,10,Pants
5064,2347,35,Material feels cheap.,3,1,14,Blouse
5065,2189,24,Would buy again!,5,0,16,Shorts
5066,2097,25,Fabric is soft and comfortable.,2,1,15,Blouse
5067,2005,22,Amazing fit and stylish.,2,1,19,T-shirt
5068,2624,38,Size was too small.,2,1,17,Skirt
5069,2590,24,Perfect for summer.,1,1,9,Skirt
5070,2735,35,Amazing fit and stylish.,2,1,8,T-shirt
5071,2567,46,Would buy again!,5,1,19,T-shirt
5072,2880,26,Amazing fit and stylish.,2,0,15,Dress
5073,2535,30,Size was too small.,3,0,14,Shorts
5074,2618,54,Perfect for summer.,4,0,10,Shirt
5075,2292,45,"Great quality, loved it!",1,1,19,Shorts
5076,2035,49,Would buy again!,1,0,8,Pants
5077,2631,56,Material feels cheap.,5,0,19,Shirt
5078,2737,45,Perfect for summer.,3,1,19,Dress
5079,2798,33,Not worth the price.,1,0,10,Sweater
5080,2391,31,Highly recommended!,2,0,9,Sweater
5081,2180,27,"Great quality, loved it!",3,1,7,Blouse
5082,2665,30,Material feels cheap.,5,0,7,Dress
5083,2240,51,Perfect for summer.,5,0,20,Skirt
5084,2070,49,Material feels cheap.,2,1,8,Shirt
5085,2105,37,Material feels cheap.,5,1,9,Blouse
5086,2971,35,Material feels cheap.,5,0,17,Skirt
5087,2495,31,Size was too small.,2,0,0,Sweater
5088,2965,59,Amazing fit and stylish.,5,0,9,Jeans
5089,2306,56,Perfect for summer.,4,0,15,Pants
5090,2947,41,Size was too small.,5,0,6,Jeans
5091,2865,25,"Great quality, loved it!",5,1,6,T-shirt
5092,2492,54,Fabric is soft and comfortable.,4,0,17,Dress
5093,2922,27,Amazing fit and stylish.,2,0,3,Shirt
5094,2179,31,Fabric is soft and comfortable.,5,1,15,Pants
5095,2400,32,"Great quality, loved it!",1,1,5,Dress
5096,2179,38,Color faded after first wash.,5,1,3,Pants
5097,2486,24,Fabric is soft and comfortable.,2,1,6,Blouse
5098,2806,24,Not worth the price.,1,0,13,Blouse
5099,2881,57,Material feels cheap.,3,1,17,T-shirt
5100,2542,33,Perfect for summer.,5,1,16,Dress
5101,2606,55,Color faded after first wash.,2,0,1,Shirt
5102,2854,31,"Great quality, loved it!",4,1,13,Pants
5103,2610,28,Material feels cheap.,5,0,19,Blouse
5104,2275,59,Size was too small.,2,1,16,Shorts
5105,2485,41,Not worth the price.,2,1,2,Shirt
5106,2646,40,Fabric is soft and comfortable.,2,1,7,T-shirt
5107,2966,38,Perfect for summer.,4,1,13,Skirt
5108,2090,57,Fabric is soft and comfortable.,1,1,8,Jeans
5109,2878,40,Would buy again!,5,1,6,Shorts
5110,2130,54,Not worth the price.,5,0,16,Sweater
5111,2616,19,Would buy again!,1,0,6,Jeans
5112,2634,54,Would buy again!,1,0,16,Pants
5113,2274,23,Amazing fit and stylish.,5,1,12,Skirt
5114,2556,52,Amazing fit and stylish.,2,0,18,Shorts
5115,2902,41,Highly recommended!,4,0,12,Blouse
5116,2893,30,Size was too small.,4,1,8,Sweater
5117,2538,54,Amazing fit and stylish.,3,0,16,Shirt
5118,2861,44,Material feels cheap.,5,1,9,Pants
5119,2174,49,Highly recommended!,1,1,16,Shorts
5120,2559,49,Would buy again!,1,0,20,Pants
5121,2960,31,Highly recommended!,4,1,7,Shorts
5122,2677,30,"Great quality, loved it!",1,1,19,T-shirt
5123,2362,38,Fabric is soft and comfortable.,1,1,17,Pants
5124,2215,19,Perfect for summer.,3,1,2,Shirt
5125,2487,30,"Great quality, loved it!",1,1,17,Dress
5126,2232,54,Would buy again!,4,0,19,Blouse
5127,2786,18,Not worth the price.,5,0,19,Pants
5128,2573,38,Material feels cheap.,1,0,5,Pants
5129,2315,25,Size was too small.,4,1,7,Blouse
5130,2468,56,Would buy again!,2,1,14,Pants
5131,2255,22,Material feels cheap.,1,0,9,Shirt
5132,2820,44,Not worth the price.,5,1,6,Dress
5133,2332,50,Fabric is soft and comfortable.,5,0,7,Pants
5134,2888,27,Highly recommended!,5,0,11,Dress
5135,2353,26,"Great quality, loved it!",3,0,0,Shirt
5136,2319,24,Highly recommended!,2,1,3,T-shirt
5137,2922,26,Color faded after first wash.,4,1,17,Pants
5138,2517,20,Fabric is soft and comfortable.,3,1,2,Shorts
5139,2536,48,Color faded after first wash.,1,0,0,Sweater
5140,2464,18,Amazing fit and stylish.,4,0,12,T-shirt
5141,2041,54,Size was too small.,4,1,7,Blouse
5142,2454,58,Would buy again!,3,1,6,Jeans
5143,2663,49,Fabric is soft and comfortable.,2,0,2,Sweater
5144,2749,23,Amazing fit and stylish.,2,1,16,Shirt
5145,2767,27,"Great quality, loved it!",1,0,12,Skirt
5146,2477,50,Not worth the price.,5,0,3,Shirt
5147,2054,22,Would buy again!,4,0,5,Blouse
5148,2141,29,Not worth the price.,4,1,16,Sweater
5149,2263,18,Would buy again!,3,1,6,Pants
5150,2272,35,Material feels cheap.,2,0,3,Shirt
5151,2387,35,Perfect for summer.,2,1,12,Pants
5152,2143,49,Would buy again!,5,1,18,Shorts
5153,2032,21,Not worth the price.,2,0,3,Blouse
5154,2057,32,Not worth the price.,3,1,20,Shorts
5155,2400,23,"Great quality, loved it!",1,1,15,Blouse
5156,2609,26,Not worth the price.,3,0,20,Blouse
5157,2464,18,Fabric is soft and comfortable.,1,1,6,Jacket
5158,2118,37,Material feels cheap.,5,0,0,Pants
5159,2095,47,Material feels cheap.,4,0,20,Blouse
5160,2995,30,Would buy again!,1,1,7,Jacket
5161,2104,37,Material feels cheap.,2,0,12,Jacket
5162,2286,39,Would buy again!,5,1,3,Sweater
5163,2920,24,Material feels cheap.,1,0,17,Jeans
5164,2998,22,Size was too small.,4,1,17,Sweater
5165,2430,28,Not worth the price.,5,0,18,Jeans
5166,2162,23,Color faded after first wash.,5,0,5,Jeans
5167,2665,53,Highly recommended!,1,1,2,Blouse
5168,2905,48,Not worth the price.,2,1,17,Blouse
5169,2867,34,Highly recommended!,3,0,10,Blouse
5170,2811,23,Would buy again!,5,0,3,Shorts
5171,2645,19,Fabric is soft and comfortable.,5,0,9,Skirt
5172,2304,33,Highly recommended!,1,0,6,T-shirt
5173,2178,42,Highly recommended!,3,0,9,Dress
5174,2768,36,Fabric is soft and comfortable.,5,0,19,Shirt
5175,2067,33,Would buy again!,2,1,17,Shorts
5176,2823,55,Fabric is soft and comfortable.,5,0,17,Sweater
5177,2962,46,Size was too small.,3,1,8,Blouse
5178,2884,19,Material feels cheap.,3,1,10,Sweater
5179,2535,54,Would buy again!,4,1,8,T-shirt
5180,2809,58,Size was too small.,2,1,19,Blouse
5181,2428,49,Size was too small.,1,0,14,Shirt
5182,2981,44,Highly recommended!,4,0,1,Shirt
5183,2340,50,Color faded after first wash.,3,0,20,T-shirt
5184,2794,41,Perfect for summer.,4,1,10,Jacket
5185,2051,38,Size was too small.,5,1,14,T-shirt
5186,2740,33,Not worth the price.,3,1,7,Sweater
5187,2443,25,Color faded after first wash.,1,1,20,Dress
5188,2246,33,Fabric is soft and comfortable.,2,0,7,Jeans
5189,2033,35,Color faded after first wash.,4,0,3,Jeans
5190,2376,34,Fabric is soft and comfortable.,2,1,0,Blouse
5191,2043,56,Highly recommended!,4,1,14,Shirt
5192,2603,32,Color faded after first wash.,4,0,12,Shorts
5193,2523,47,Not worth the price.,4,0,19,Shorts
5194,2201,47,"Great quality, loved it!",5,1,13,T-shirt
5195,2482,35,Size was too small.,1,1,20,Blouse
5196,2528,50,Perfect for summer.,2,0,1,Blouse
5197,2221,19,Highly recommended!,4,0,7,Shirt
5198,2733,31,Amazing fit and stylish.,1,0,2,Jacket
5199,2026,20,Amazing fit and stylish.,3,1,7,Shorts
5200,2197,40,Highly recommended!,1,0,13,Dress
5201,2951,23,"Great quality, loved it!",4,1,20,T-shirt
5202,2286,44,Material feels cheap.,2,0,3,Pants
5203,2150,57,Amazing fit and stylish.,3,0,12,Jeans
5204,2040,54,Material feels cheap.,5,1,1,Sweater
5205,2431,30,Fabric is soft and comfortable.,2,0,8,Shirt
5206,2121,52,Amazing fit and stylish.,1,1,6,Sweater
5207,2796,45,Perfect for summer.,5,1,3,Blouse
5208,2216,18,Would buy again!,5,0,3,Pants
5209,2576,54,Highly recommended!,2,0,18,Shirt
5210,2770,53,Highly recommended!,2,0,10,Shorts
5211,2823,54,Material feels cheap.,4,0,6,Dress
5212,2701,40,Material feels cheap.,5,0,19,Pants
5213,2329,23,Fabric is soft and comfortable.,3,0,18,Jacket
5214,2509,47,Perfect for summer.,3,1,1,Sweater
5215,2430,30,Perfect for summer.,4,0,8,Sweater
5216,2217,42,Size was too small.,4,1,17,Jacket
5217,2448,52,Color faded after first wash.,4,1,1,Blouse
5218,2053,42,Color faded after first wash.,2,0,9,Dress
5219,2951,31,Amazing fit and stylish.,3,1,11,T-shirt
5220,2337,31,"Great quality, loved it!",1,0,19,Blouse
5221,2251,56,Material feels cheap.,4,0,9,Pants
5222,2226,36,Not worth the price.,3,0,2,Shirt
5223,2044,36,Not worth the price.,1,1,4,Pants
5224,2480,41,Size was too small.,5,0,1,Blouse
5225,2076,22,Size was too small.,3,1,17,Jeans
5226,2140,57,Perfect for summer.,1,1,0,Sweater
5227,2039,39,Size was too small.,2,1,18,Jacket
5228,2008,36,Size was too small.,2,1,13,Dress
5229,2833,37,Would buy again!,5,1,18,Sweater
5230,2188,28,Size was too small.,3,0,15,Sweater
5231,2589,22,"Great quality, loved it!",1,1,15,Pants
5232,2951,21,Perfect for summer.,1,1,16,Skirt
5233,2974,42,"Great quality, loved it!",2,1,11,Shorts
5234,2655,21,Highly recommended!,3,1,14,Blouse
5235,2034,55,Amazing fit and stylish.,1,1,8,Jeans
5236,2724,58,Perfect for summer.,2,1,18,Shorts
5237,2452,25,Color faded after first wash.,3,0,9,Dress
5238,2722,28,Color faded after first wash.,1,0,17,Skirt
5239,2879,36,Not worth the price.,3,1,19,Blouse
5240,2723,25,Fabric is soft and comfortable.,4,0,7,Shirt
5241,2439,20,Would buy again!,2,0,9,Shorts
5242,2001,23,Perfect for summer.,2,0,19,Shirt
5243,2631,28,Amazing fit and stylish.,3,1,9,Dress
5244,2381,44,Perfect for summer.,2,1,6,Shorts
5245,2942,60,Amazing fit and stylish.,4,0,17,Pants
5246,2747,37,Size was too small.,1,1,1,Skirt
5247,2790,24,Size was too small.,5,1,11,Jeans
5248,2175,33,Not worth the price.,2,0,15,Jeans
5249,2989,35,Size was too small.,1,1,14,Skirt
5250,2952,34,"Great quality, loved it!",1,1,3,Sweater
5251,2413,45,"Great quality, loved it!",2,0,0,Dress
5252,2926,40,Size was too small.,1,1,10,Pants
5253,2469,45,Size was too small.,3,1,8,Blouse
5254,2890,43,Perfect for summer.,2,1,8,Sweater
5255,2201,24,Size was too small.,2,0,17,T-shirt
5256,2068,54,Color faded after first wash.,3,1,0,Sweater
5257,2961,40,Perfect for summer.,2,1,13,Blouse
5258,2780,51,Not worth the price.,1,0,11,Dress
5259,2733,38,Not worth the price.,1,1,18,T-shirt
5260,2865,49,Would buy again!,5,1,1,Shorts
5261,2896,51,Size was too small.,4,1,0,T-shirt
5262,2623,58,Perfect for summer.,2,0,13,T-shirt
5263,2501,37,Fabric is soft and comfortable.,2,1,15,Jeans
5264,2570,42,"Great quality, loved it!",4,0,1,Dress
5265,2677,34,Size was too small.,1,1,10,Jacket
5266,2065,42,Fabric is soft and comfortable.,3,0,0,Shirt
5267,2703,28,Perfect for summer.,1,0,4,Jeans
5268,2452,24,Size was too small.,1,0,11,Sweater
5269,2417,46,Perfect for summer.,1,0,12,Sweater
5270,2670,21,Amazing fit and stylish.,5,1,20,Pants
5271,2829,37,Not worth the price.,2,0,0,Blouse
5272,2431,56,"Great quality, loved it!",2,1,13,Pants
5273,2225,54,Amazing fit and stylish.,3,1,2,T-shirt
5274,2684,34,Highly recommended!,4,1,8,Pants
5275,2305,53,Highly recommended!,3,0,7,Shorts
5276,2174,57,Material feels cheap.,1,0,11,Jeans
5277,2806,41,Perfect for summer.,4,1,18,T-shirt
5278,2973,30,Amazing fit and stylish.,5,0,19,Sweater
5279,2488,36,Highly recommended!,1,1,3,Dress
5280,2121,36,Highly recommended!,1,0,5,Sweater
5281,2544,27,Perfect for summer.,3,0,5,T-shirt
5282,2728,22,Perfect for summer.,2,0,7,Shirt
5283,2316,45,Amazing fit and stylish.,4,0,9,Shorts
5284,2343,31,"Great quality, loved it!",2,1,3,Skirt
5285,2300,43,Amazing fit and stylish.,2,0,13,Shorts
5286,2887,27,Amazing fit and stylish.,2,1,19,Skirt
5287,2745,33,Highly recommended!,3,1,17,Jacket
5288,2571,25,Would buy again!,5,0,15,Dress
5289,2266,44,Not worth the price.,5,1,10,Shirt
5290,2952,60,Would buy again!,4,1,19,Blouse
5291,2931,20,Material feels cheap.,5,1,18,Dress
5292,2954,58,Size was too small.,1,1,7,Shirt
5293,2279,42,Amazing fit and stylish.,5,1,10,Pants
5294,2467,39,"Great quality, loved it!",5,1,14,Blouse
5295,2911,24,Perfect for summer.,5,1,6,T-shirt
5296,2853,24,Highly recommended!,3,1,10,Pants
5297,2602,45,Not worth the price.,3,1,1,Shorts
5298,2692,44,Fabric is soft and comfortable.,3,1,12,Shorts
5299,2070,43,Not worth the price.,4,0,2,Skirt
5300,2020,49,Would buy again!,5,1,10,Jeans
5301,2931,35,Size was too small.,4,0,9,Shorts
5302,2738,45,Not worth the price.,3,0,18,Skirt
5303,2160,46,Would buy again!,5,0,10,Jacket
5304,2008,43,Perfect for summer.,3,1,5,Blouse
5305,2232,46,Color faded after first wash.,5,0,0,Jeans
5306,2268,24,Material feels cheap.,2,0,11,Dress
5307,2436,49,Fabric is soft and comfortable.,5,1,8,Shirt
5308,2703,23,Highly recommended!,2,0,8,Shirt
5309,2047,33,Fabric is soft and comfortable.,2,1,19,Jeans
5310,2118,22,Perfect for summer.,1,0,20,Jacket
5311,2180,20,Amazing fit and stylish.,1,1,11,Blouse
5312,2136,38,Fabric is soft and comfortable.,2,0,17,Shorts
5313,2354,45,Fabric is soft and comfortable.,3,0,7,Jacket
5314,2136,32,Amazing fit and stylish.,5,0,10,Shirt
5315,2309,19,Fabric is soft and comfortable.,1,1,4,Sweater
5316,2338,58,"Great quality, loved it!",4,0,6,Blouse
5317,2102,55,Amazing fit and stylish.,3,1,10,Shirt
5318,2642,25,Would buy again!,5,1,19,Jacket
5319,2551,41,Perfect for summer.,5,0,5,Shorts
5320,2527,51,Fabric is soft and comfortable.,4,1,13,Sweater
5321,2080,39,Color faded after first wash.,4,1,18,Shorts
5322,2425,46,Color faded after first wash.,3,1,7,Dress
5323,2830,37,Perfect for summer.,2,0,8,Jacket
5324,2552,59,Not worth the price.,4,1,5,Jacket
5325,2563,32,Would buy again!,3,1,9,T-shirt
5326,2824,35,Fabric is soft and comfortable.,3,0,5,Blouse
5327,2338,43,Size was too small.,5,0,6,Blouse
5328,2554,29,Would buy again!,2,1,10,Pants
5329,2484,29,Highly recommended!,1,1,18,Jeans
5330,2072,47,Perfect for summer.,3,0,8,Jeans
5331,2307,29,Fabric is soft and comfortable.,1,0,3,Shorts
5332,2971,21,Fabric is soft and comfortable.,5,1,7,Skirt
5333,2858,60,Fabric is soft and comfortable.,4,1,1,Sweater
5334,2521,33,"Great quality, loved it!",1,1,5,Sweater
5335,2653,18,"Great quality, loved it!",2,1,6,Jacket
5336,2741,44,Perfect for summer.,1,0,6,Skirt
5337,2356,58,Fabric is soft and comfortable.,3,0,1,Shorts
5338,2602,20,Material feels cheap.,5,1,7,Dress
5339,2780,30,Size was too small.,5,0,11,T-shirt
5340,2001,28,Size was too small.,5,1,3,Jeans
5341,2838,27,Size was too small.,3,0,1,Pants
5342,2191,24,Material feels cheap.,3,0,5,Shirt
5343,2425,59,Amazing fit and stylish.,1,1,4,Dress
5344,2656,35,Amazing fit and stylish.,3,1,17,Dress
5345,2104,37,Amazing fit and stylish.,4,1,11,T-shirt
5346,2865,58,Highly recommended!,3,0,3,Skirt
5347,2587,32,Material feels cheap.,4,0,9,Pants
5348,2529,34,Size was too small.,3,1,13,Shirt
5349,2196,52,Amazing fit and stylish.,3,1,2,Jacket
5350,2829,60,"Great quality, loved it!",1,0,17,Shirt
5351,2986,45,Highly recommended!,4,1,9,Shorts
5352,2724,49,Material feels cheap.,2,0,7,Dress
5353,2023,39,Amazing fit and stylish.,5,1,7,Jacket
5354,2158,26,Perfect for summer.,5,1,16,Blouse
5355,2824,46,"Great quality, loved it!",3,0,5,Jeans
5356,2810,44,Not worth the price.,3,0,16,Dress
5357,2276,26,Size was too small.,4,1,1,Pants
5358,2735,24,Fabric is soft and comfortable.,1,0,20,Blouse
5359,2548,41,Amazing fit and stylish.,1,0,20,T-shirt
5360,2272,41,Not worth the price.,4,1,4,Shorts
5361,2603,50,Color faded after first wash.,2,0,7,Shirt
5362,2021,60,Perfect for summer.,2,0,17,Shirt
5363,2139,42,"Great quality, loved it!",1,0,12,Shorts
5364,2524,47,Perfect for summer.,2,1,3,Shorts
5365,2277,27,Would buy again!,3,0,9,Dress
5366,2246,39,Material feels cheap.,5,0,2,Jeans
5367,2748,50,Material feels cheap.,1,0,4,Shirt
5368,2184,44,Not worth the price.,3,1,8,Shorts
5369,2527,49,Color faded after first wash.,2,0,1,Shorts
5370,2821,27,Amazing fit and stylish.,3,1,7,Pants
5371,2272,44,Size was too small.,4,1,1,T-shirt
5372,2206,18,Fabric is soft and comfortable.,2,1,19,Pants
5373,2115,49,"Great quality, loved it!",4,1,6,Blouse
5374,2032,49,Size was too small.,3,1,0,Blouse
5375,2300,49,Perfect for summer.,3,1,16,Dress
5376,2703,47,Would buy again!,3,0,16,Sweater
5377,2692,53,Perfect for summer.,3,0,11,Blouse
5378,2048,20,Highly recommended!,4,1,11,Skirt
5379,2737,36,Material feels cheap.,3,1,3,T-shirt
5380,2903,56,Color faded after first wash.,4,1,0,Pants
5381,2866,25,Size was too small.,3,1,6,T-shirt
5382,2194,55,Fabric is soft and comfortable.,3,0,19,Blouse
5383,2703,25,"Great quality, loved it!",2,0,7,Jeans
5384,2723,41,Would buy again!,4,0,10,Skirt
5385,2865,27,Not worth the price.,2,1,6,Skirt
5386,2510,20,Size was too small.,4,1,12,Dress
5387,2711,57,Highly recommended!,2,0,19,Sweater
5388,2785,43,Size was too small.,5,0,5,Shorts
5389,2302,27,Highly recommended!,2,1,5,Sweater
5390,2384,57,Perfect for summer.,1,0,15,Jacket
5391,2051,25,Size was too small.,5,1,16,Skirt
5392,2939,28,Amazing fit and stylish.,2,1,17,Skirt
5393,2973,31,Perfect for summer.,5,0,20,Sweater
5394,2227,50,Fabric is soft and comfortable.,2,0,15,Blouse
5395,2358,43,Would buy again!,1,1,18,Jacket
5396,2238,44,Would buy again!,2,0,12,Pants
5397,2240,41,Color faded after first wash.,5,1,17,T-shirt
5398,2499,44,Color faded after first wash.,5,0,0,Dress
5399,2659,35,Amazing fit and stylish.,3,1,12,Shorts
5400,2045,45,Amazing fit and stylish.,3,0,8,Dress
5401,2093,60,Would buy again!,2,1,15,Shirt
5402,2613,21,Amazing fit and stylish.,2,0,2,Jacket
5403,2331,27,Perfect for summer.,4,1,15,Dress
5404,2580,57,Amazing fit and stylish.,2,1,5,Shorts
5405,2306,28,Size was too small.,2,0,11,Sweater
5406,2752,31,Size was too small.,3,1,19,Pants
5407,2266,60,Would buy again!,2,1,0,Shorts
5408,2455,59,Not worth the price.,4,0,9,Blouse
5409,2698,24,Not worth the price.,3,0,6,Jeans
5410,2763,39,Not worth the price.,1,1,4,Skirt
5411,2472,55,"Great quality, loved it!",1,1,20,Sweater
5412,2889,21,Not worth the price.,2,1,19,Skirt
5413,2960,32,"Great quality, loved it!",2,1,12,Shirt
5414,2663,29,Would buy again!,5,1,3,Shorts
5415,2744,30,Perfect for summer.,5,0,20,Blouse
5416,2385,56,Fabric is soft and comfortable.,5,0,14,Skirt
5417,2660,50,Amazing fit and stylish.,3,1,13,Sweater
5418,2007,53,Amazing fit and stylish.,3,0,10,Jeans
5419,2813,59,Material feels cheap.,4,0,13,Shirt
5420,2604,42,Would buy again!,1,0,5,Shirt
5421,2570,31,"Great quality, loved it!",3,0,15,Jacket
5422,2501,45,"Great quality, loved it!",5,1,16,Sweater
5423,2823,58,Amazing fit and stylish.,4,0,18,Pants
5424,2942,60,Highly recommended!,2,1,10,Jacket
5425,2148,20,Would buy again!,5,0,6,Shorts
5426,2681,22,Material feels cheap.,4,1,10,Blouse
5427,2798,52,Highly recommended!,3,1,1,Skirt
5428,2758,33,Material feels cheap.,5,0,12,Dress
5429,2775,26,Perfect for summer.,5,0,11,Pants
5430,2972,43,Material feels cheap.,1,1,10,Skirt
5431,2052,50,Fabric is soft and comfortable.,5,1,13,Blouse
5432,2171,36,Material feels cheap.,2,1,7,Dress
5433,2456,30,Material feels cheap.,2,1,6,Dress
5434,2864,21,Not worth the price.,3,0,19,Pants
5435,2650,42,Not worth the price.,3,0,3,Sweater
5436,2939,52,Amazing fit and stylish.,4,0,12,Shirt
5437,2642,24,Would buy again!,1,0,15,Blouse
5438,2709,24,Highly recommended!,4,1,18,Dress
5439,2098,30,Fabric is soft and comfortable.,5,0,14,Jacket
5440,2940,41,Fabric is soft and comfortable.,3,1,10,Shorts
5441,2082,21,Would buy again!,3,0,4,Shirt
5442,2064,35,"Great quality, loved it!",1,0,1,Pants
5443,2627,44,Color faded after first wash.,4,0,13,Shirt
5444,2617,52,"Great quality, loved it!",4,1,7,Dress
5445,2553,29,Amazing fit and stylish.,5,0,15,T-shirt
5446,2218,27,Highly recommended!,5,0,3,Shorts
5447,2692,40,"Great quality, loved it!",2,0,12,Sweater
5448,2371,18,Not worth the price.,3,1,18,Blouse
5449,2485,41,Color faded after first wash.,4,0,6,Skirt
5450,2730,23,Perfect for summer.,1,1,14,Shorts
5451,2671,54,Color faded after first wash.,3,0,4,Shirt
5452,2171,29,Color faded after first wash.,3,1,6,Pants
5453,2346,41,Material feels cheap.,2,0,7,Jeans
5454,2570,26,Material feels cheap.,4,0,5,T-shirt
5455,2148,32,Not worth the price.,3,0,9,Blouse
5456,2637,60,Material feels cheap.,4,0,1,Dress
5457,2739,29,Not worth the price.,1,1,20,Pants
5458,2868,49,Highly recommended!,5,0,10,Jeans
5459,2355,39,Perfect for summer.,1,0,16,Sweater
5460,2530,46,Fabric is soft and comfortable.,1,0,20,Dress
5461,2922,20,Color faded after first wash.,4,1,7,Dress
5462,2723,46,Size was too small.,2,1,17,Blouse
5463,2676,58,"Great quality, loved it!",2,0,16,Pants
5464,2663,53,Material feels cheap.,3,0,1,Skirt
5465,2694,47,Would buy again!,1,1,1,Shorts
5466,2760,59,Perfect for summer.,3,1,18,T-shirt
5467,2165,57,Fabric is soft and comfortable.,1,0,14,Skirt
5468,2518,57,Perfect for summer.,3,0,16,Shorts
5469,2792,30,Color faded after first wash.,4,1,14,Skirt
5470,2693,45,Size was too small.,4,1,19,Dress
5471,2628,21,Perfect for summer.,3,1,16,T-shirt
5472,2881,30,Color faded after first wash.,3,0,13,Sweater
5473,2493,49,Material feels cheap.,2,0,14,Jeans
5474,2525,38,Highly recommended!,5,1,11,Dress
5475,2434,25,Perfect for summer.,3,1,0,Shirt
5476,2197,58,Highly recommended!,4,1,10,Shorts
5477,2263,55,Perfect for summer.,1,1,15,Jacket
5478,2840,51,Color faded after first wash.,3,0,18,Dress
5479,2775,18,Would buy again!,1,1,7,Jeans
5480,2831,21,Highly recommended!,4,0,4,Jacket
5481,2664,18,Amazing fit and stylish.,4,0,7,Jacket
5482,2009,22,Not worth the price.,3,0,13,Dress
5483,2085,38,Size was too small.,5,1,4,Shirt
5484,2208,56,Highly recommended!,2,0,10,Dress
5485,2821,40,Perfect for summer.,4,1,20,Jeans
5486,2657,32,Color faded after first wash.,1,0,18,Dress
5487,2962,19,"Great quality, loved it!",5,0,1,Shorts
5488,2457,19,Not worth the price.,3,1,9,Skirt
5489,2771,35,Would buy again!,4,0,12,Dress
5490,2769,29,Would buy again!,2,1,15,Jeans
5491,2781,54,Perfect for summer.,5,1,0,Blouse
5492,2655,54,Amazing fit and stylish.,2,1,20,Jeans
5493,2133,47,Size was too small.,1,0,8,Pants
5494,3000,54,Fabric is soft and comfortable.,3,1,3,Jacket
5495,2115,44,"Great quality, loved it!",2,1,4,Sweater
5496,2957,30,Size was too small.,1,0,3,Jacket
5497,2250,49,"Great quality, loved it!",1,0,15,Skirt
5498,2853,23,Size was too small.,1,0,2,Blouse
5499,2277,57,Color faded after first wash.,2,1,17,Shorts
5500,2438,37,Fabric is soft and comfortable.,2,0,13,Jeans
5501,2819,47,Amazing fit and stylish.,3,0,11,Shorts
5502,2297,45,Fabric is soft and comfortable.,1,1,1,Shorts
5503,2739,42,Fabric is soft and comfortable.,2,0,2,Dress
5504,2589,52,Color faded after first wash.,2,1,12,Dress
5505,2817,59,Would buy again!,3,0,8,T-shirt
5506,2991,49,Highly recommended!,3,1,10,Sweater
5507,2768,25,Color faded after first wash.,4,1,2,Shirt
5508,2935,33,"Great quality, loved it!",2,1,3,Blouse
5509,2786,55,Would buy again!,2,0,20,T-shirt
5510,2788,39,Would buy again!,2,0,20,Dress
5511,2888,20,Not worth the price.,5,0,19,Jacket
5512,2520,38,"Great quality, loved it!",1,1,16,Shirt
5513,2875,18,Not worth the price.,2,1,15,T-shirt
5514,2688,53,Would buy again!,2,1,13,Shorts
5515,2059,26,Amazing fit and stylish.,1,0,20,Shirt
5516,2886,45,Not worth the price.,5,0,20,Skirt
5517,2745,51,Fabric is soft and comfortable.,3,1,1,Jacket
5518,2316,18,Material feels cheap.,3,1,1,Skirt
5519,2276,44,Not worth the price.,4,0,12,Dress
5520,2487,24,Material feels cheap.,4,1,2,Dress
5521,2097,51,Perfect for summer.,5,0,15,Skirt
5522,2448,32,"Great quality, loved it!",3,0,7,Blouse
5523,2763,48,Amazing fit and stylish.,2,0,4,Pants
5524,2368,31,Size was too small.,3,1,16,Jacket
5525,2831,18,Perfect for summer.,3,0,6,Sweater
5526,2591,57,Size was too small.,4,0,0,Pants
5527,2597,59,Highly recommended!,2,0,1,Jeans
5528,2907,56,Highly recommended!,5,1,9,T-shirt
5529,2744,56,Material feels cheap.,3,0,19,Blouse
5530,2210,25,Fabric is soft and comfortable.,2,0,19,Shorts
5531,2071,49,Size was too small.,5,0,20,Jeans
5532,2060,60,Highly recommended!,5,1,8,Blouse
5533,2601,54,Size was too small.,5,0,9,Shirt
5534,2682,24,Highly recommended!,1,0,5,Skirt
5535,2685,52,Would buy again!,1,0,4,Shorts
5536,2572,38,Size was too small.,3,1,10,Shorts
5537,2313,19,Amazing fit and stylish.,1,0,9,Pants
5538,2699,35,Fabric is soft and comfortable.,4,1,9,Shorts
5539,2442,39,Material feels cheap.,1,0,5,Jeans
5540,2106,26,Amazing fit and stylish.,2,1,18,T-shirt
5541,2937,29,Size was too small.,3,1,6,Pants
5542,2382,46,Material feels cheap.,5,1,3,Sweater
5543,2663,45,Not worth the price.,2,1,20,Skirt
5544,2322,25,Would buy again!,5,1,2,T-shirt
5545,2115,37,Color faded after first wash.,5,0,11,T-shirt
5546,2898,19,Size was too small.,1,0,2,Dress
5547,2802,29,Would buy again!,5,1,3,Blouse
5548,2374,52,Would buy again!,1,1,20,Shorts
5549,2379,30,Fabric is soft and comfortable.,4,0,2,Shorts
5550,2603,58,Highly recommended!,3,0,15,Jeans
5551,2384,57,Highly recommended!,3,0,3,Skirt
5552,2625,33,Material feels cheap.,4,1,13,Dress
